Date,NE능률,덕성,삼부토건,신원종합개발,안랩
2021-10-26,,,,,
2021-10-27,0.28901734104045396,-0.29069767441860517,-2.488687782805432,0.11454753722794919,1.6250000000000098
2021-10-28,0.8670520231213841,4.6511627906976605,-3.8461538461538436,0.45819014891179677,1.2500000000000178
2021-10-29,5.491329479768781,16.279069767441847,-5.88235294117646,7.3310423825887705,2.5000000000000133
2021-10-30,5.491329479768781,16.279069767441847,-5.88235294117646,7.3310423825887705,2.5000000000000133
2021-10-31,5.491329479768781,16.279069767441847,-5.88235294117646,7.3310423825887705,2.5000000000000133
2021-11-01,13.005780346820783,36.627906976744185,-5.656108597285048,9.163802978235957,-10.874999999999979
2021-11-02,8.670520231213864,36.627906976744185,-5.429864253393646,3.7800687285223233,-10.374999999999968
2021-11-03,6.647398843930619,40.98837209302324,-6.787330316742068,3.665521191294374,-12.87499999999997
2021-11-04,0.8670520231213841,35.17441860465116,-7.692307692307676,5.841924398625409,-12.249999999999972
2021-11-05,8.670520231213864,37.2093023255814,-9.049773755656087,6.758304696449002,-7.999999999999973
2021-11-06,8.670520231213864,37.2093023255814,-9.049773755656087,6.758304696449002,-7.999999999999973
2021-11-07,8.670520231213864,37.2093023255814,-9.049773755656087,6.758304696449002,-7.999999999999973
2021-11-08,-4.6242774566473965,14.244186046511631,-9.502262443438891,38.60252004581899,-6.62499999999997
2021-11-09,-11.271676300578036,8.43023255813955,-10.859728506787302,59.22107674684989,-6.62499999999997
2021-11-10,-17.052023121387283,4.941860465116288,-14.253393665158342,59.22107674684989,-8.124999999999972
2021-11-11,-19.94219653179191,1.1627906976744207,-18.099547511312185,54.066437571592154,-10.374999999999968
2021-11-12,-16.76300578034684,3.779069767441867,-16.063348416289557,63.80297823596788,-10.74999999999996
2021-11-13,-16.76300578034684,3.779069767441867,-16.063348416289557,63.80297823596788,-10.74999999999996
2021-11-14,-16.76300578034684,3.779069767441867,-16.063348416289557,63.80297823596788,-10.74999999999996
2021-11-15,-13.8728323699422,5.523255813953498,-14.253393665158342,77.54868270332183,-7.999999999999973
