Date,우리들제약,에이엔피,피에스엠씨,바른손,유성티엔에스,서희건설,조광페인트
2012-12-21,-74.26829268292683,-32.42187988077089,13.310580204778134,-65.29338371925016,-41.82910062322052,-27.123287804536254,-42.20588741120223
2012-12-22,-74.26829268292683,-32.42187988077089,13.310580204778134,-65.29338371925016,-41.82910062322052,-27.123287804536254,-42.20588741120223
2012-12-23,-74.26829268292683,-32.42187988077089,13.310580204778134,-65.29338371925016,-41.82910062322052,-27.123287804536254,-42.20588741120223
2012-12-24,-74.02439024390245,-34.374999352825974,19.453924914675746,-64.29463076649095,-39.580220449774394,-25.57077352616203,-40.735289059386005
2012-12-25,-74.02439024390245,-34.374999352825974,19.453924914675746,-64.29463076649095,-39.580220449774394,-25.57077352616203,-40.735289059386005
2012-12-26,-70.16260162601624,-31.09375449785957,23.89078498293513,-59.051185639929734,-36.1319434683574,-23.287658569054148,-36.02941682296692
2012-12-27,-72.03252032520324,-33.6718749622482,21.160409556313976,-62.54681572430388,-38.39142624628684,-24.018266198607698,-36.41292911757623
2012-12-28,-71.66666666666666,-33.6718749622482,16.04095563139929,-59.92509316102328,-36.433210814348186,-24.200912892881167,-36.56633605872437
2012-12-29,-71.66666666666666,-33.6718749622482,16.04095563139929,-59.92509316102328,-36.433210814348186,-24.200912892881167,-36.56633605872437
2012-12-30,-71.66666666666666,-33.6718749622482,16.04095563139929,-59.92509316102328,-36.433210814348186,-24.200912892881167,-36.56633605872437
2012-12-31,-71.66666666666666,-33.6718749622482,16.04095563139929,-59.92509316102328,-36.433210814348186,-24.200912892881167,-36.56633605872437
2013-01-01,-71.66666666666666,-33.6718749622482,16.04095563139929,-59.92509316102328,-36.433210814348186,-24.200912892881167,-36.56633605872437
2013-01-02,-70.1219512195122,-31.09375449785957,17.74744027303752,-57.80274812417889,-35.52942094928571,-22.831052259600316,-35.339080529539224
2013-01-03,-70.20325203252031,-26.171876860625364,17.74744027303752,-56.80399307130644,-35.52942094928571,-22.557078742780156,-34.265236999763275
2013-01-04,-70.81300813008129,-27.73437934145918,17.74744027303752,-55.93008555021291,-33.57120145971041,-22.739732387873513,-33.42149376518743
2013-01-05,-70.81300813008129,-27.73437934145918,17.74744027303752,-55.93008555021291,-33.57120145971041,-22.739732387873513,-33.42149376518743
2013-01-06,-70.81300813008129,-27.73437934145918,17.74744027303752,-55.93008555021291,-33.57120145971041,-22.739732387873513,-33.42149376518743
2013-01-07,-66.82926829268293,-25.078128575636562,17.064846416382217,-53.43320631848473,-30.85981157633987,-20.91325849431892,-30.199948001076404
2013-01-08,-66.30081300813009,-25.937499762702863,12.286689419795183,-55.056178029119366,-32.21551260448007,-20.182643913945487,-31.58061552967075
2013-01-09,-66.6260162601626,-27.187501747369915,12.627986348122832,-54.307118039804735,-32.51677995047084,-20.00000417049189,-32.27094170657635
2013-01-10,-66.66666666666667,-28.593750528525476,16.04095563139929,-55.55555555555558,-32.51677995047084,-20.27397768731204,-33.26809188230033
2013-01-11,-66.42276422764229,-29.687498813514267,15.35836177474399,-56.92884060308534,-32.21551260448007,-21.826491965686255,-32.88456441290788
2013-01-12,-66.42276422764229,-29.687498813514267,15.35836177474399,-56.92884060308534,-32.21551260448007,-21.826491965686255,-32.88456441290788
2013-01-13,-66.42276422764229,-29.687498813514267,15.35836177474399,-56.92884060308534,-32.21551260448007,-21.826491965686255,-32.88456441290788
2013-01-14,-64.59349593495935,-28.984374422936487,14.675767918088711,-55.43071222400313,-31.763609556675597,-21.461191626319433,-33.26809188230035
2013-01-15,-64.14634146341463,-29.37499831734751,9.897610921501677,-54.431961371357175,-33.269934113719636,-22.283105225959986,-32.19424835252438
2013-01-16,-67.27642276422765,-32.031249083170124,12.627986348122855,-54.80649136601448,-34.776258670763674,-22.283105225959986,-32.50106223482068
2013-01-17,-66.54471544715447,-32.65625007550364,11.604095563139927,-55.68039888710802,-35.0775138438446,-21.36987175459264,-32.50106223482068
2013-01-18,-66.54471544715447,-29.609375415270012,14.334470989761062,-54.68164803446205,-27.094008299003015,-20.365304509858717,-30.276661588172583
2013-01-19,-66.54471544715447,-29.609375415270012,14.334470989761062,-54.68164803446205,-27.094008299003015,-20.365304509858717,-30.276661588172583
2013-01-20,-66.54471544715447,-29.609375415270012,14.334470989761062,-54.68164803446205,-27.094008299003015,-20.365304509858717,-30.276661588172583
2013-01-21,-66.46341463414635,-28.125003235870196,31.399317406143325,-52.559298797391186,-22.273779454789967,-8.675797912418503,-30.73688746987807
2013-01-22,-61.46341463414635,-25.000005177392303,36.518771331057984,-45.443195297090455,-21.219353887913783,-7.762571391871054,-26.364794705417015
2013-01-23,-55.6910569105691,-26.171876860625364,36.17747440273034,-41.69787854961143,-14.440901496488834,-8.219170750505,-28.359074823820794
2013-01-24,-61.17886178861789,-28.281250032358706,31.74061433447095,-47.315853670829966,-19.713029330869738,-15.981735191556211,-31.3505000596875
2013-01-25,-63.65853658536585,-28.67187392676973,35.15358361774741,-50.31211042899437,-23.32821313693938,-15.616434852189387,-31.503912059096706
