Date,EG,동양물산,대유에이텍,대유신소재,아가방컴퍼니,보령메디앙스,세운메디칼
2012-08-10,,,,,,,
2012-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-13,2.155895410305697,1.4741962304118728,0.25707165330186577,-1.7062402894854167,0.7518779673771903,1.2499919521734792,3.7845900457837978
2012-08-14,3.482589073940856,3.1940935344907606,1.2853487759177273,-0.2225472628560099,1.8796986335854582,1.2499919521734792,4.366812881840598
2012-08-15,3.482589073940856,3.1940935344907606,1.2853487759177273,-0.2225472628560099,1.8796986335854582,1.2499919521734792,4.366812881840598
2012-08-16,7.1310132006635385,7.3710015752399105,1.5424109386280582,-0.2225472628560099,5.263153201925297,4.374996595150327,4.366812881840598
2012-08-17,1.658377010579537,2.9483924608237455,-0.25708114389338954,-3.93176071189123,3.0075192997937483,1.8749914657663957,3.3478771032835253
2012-08-18,1.658377010579537,2.9483924608237455,-0.25708114389338954,-3.93176071189123,3.0075192997937483,1.8749914657663957,3.3478771032835253
2012-08-19,1.658377010579537,2.9483924608237455,-0.25708114389338954,-3.93176071189123,3.0075192997937483,1.8749914657663957,3.3478771032835253
2012-08-20,0.9950301787619464,1.4741962304118728,-0.25708114389338954,-4.821940204546182,3.7593972671709164,2.49999097935929,6.113531370510272
2012-08-21,-1.65837038988913,0.0,-2.313625898533611,-4.896164046831086,-0.7518779673771792,-0.6250065886052258,6.550219322760897
2012-08-22,-1.65837038988913,4.422609114416165,-3.341912511741041,-6.231457182736322,-0.7518779673771792,-1.5625093965007442,4.803500834091223
2012-08-23,-2.985070674214685,2.9483924608237455,-3.5989746744513607,-4.525245569558301,-0.37594269883107767,-0.6250065886052258,6.69577919681672
2012-08-24,0.16583505278180422,5.65109405957076,-0.7712054693140291,-5.415434620982373,1.8796986335854582,2.812494273661903,5.240188786341871
2012-08-25,0.16583505278180422,5.65109405957076,-0.7712054693140291,-5.415434620982373,1.8796986335854582,2.812494273661903,5.240188786341871
2012-08-26,0.16583505278180422,5.65109405957076,-0.7712054693140291,-5.415434620982373,1.8796986335854582,2.812494273661903,5.240188786341871
2012-08-27,-0.49751177903577526,4.422609114416187,0.25707165330184356,-12.462904806703524,1.8796986335854582,2.812494273661903,4.657932629952222
2012-08-28,1.1608652315437507,6.142485995314528,3.341903021149495,-11.350120698577793,4.511275234548084,4.999996108743221,5.094620582202847
2012-08-29,0.33168334694437807,6.142485995314528,3.084831367847629,-8.753700916437424,4.887217933379162,4.999996108743221,10.043664630183468
