Date,바른손,에이엔피,디오,국보디자인,신일산업,우리들제약,화인베스틸,대한제강,조광페인트,유성티엔에스
2017-03-24,,,,,,,,,,
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,14.185110663983913,8.59227235882194,1.243339253996445,0.952380952380949,1.5151515151515138,19.09814323607426,2.5782688766114115,0.917431192660545,0.917431192660545,5.87188612099645
2017-03-28,14.688128772635833,3.978654417724936,3.0195381882770933,0.6349206349206327,1.7676767676767735,31.2997347480106,2.762430939226501,1.3761467889908285,5.504587155963292,1.7793594306049876
2017-03-29,15.694164989939651,8.59227235882194,3.730017761989357,-0.6349206349206438,3.7878787878787845,42.70557029177715,4.235727440147308,2.2935779816513735,4.128440366972463,5.693950177935969
2017-03-30,10.663983903420537,3.5598486895433545,3.0195381882770933,-1.5873015873015928,4.040404040404044,40.84880636604771,4.235727440147308,-1.3761467889908285,4.587155963302747,2.135231316725994
2017-03-31,7.645875251509082,3.5598486895433545,14.03197158081706,-1.904761904761909,8.585858585858585,44.82758620689653,5.156537753222823,3.2110091743119407,5.963302752293553,2.4911032028470004
2017-04-01,7.645875251509082,3.5598486895433545,14.03197158081706,-1.904761904761909,8.585858585858585,44.82758620689653,5.156537753222823,3.2110091743119407,5.963302752293553,2.4911032028470004
2017-04-02,7.645875251509082,3.5598486895433545,14.03197158081706,-1.904761904761909,8.585858585858585,44.82758620689653,5.156537753222823,3.2110091743119407,5.963302752293553,2.4911032028470004
2017-04-03,2.615694164989968,8.59227235882194,14.03197158081706,1.904761904761898,15.15151515151516,36.074270557029166,3.4990791896869045,1.3761467889908285,6.880733944954098,-0.5338078291814652
2017-04-04,-27.464788732394354,-5.660632261550935,19.715808170515103,0.952380952380949,15.15151515151516,-1.0610079575596898,-4.604051565377542,-1.83486238532109,4.587155963302725,-10.498220640569366
2017-04-05,-18.008048289738422,-2.51958930018914,20.071047957371245,0.952380952380949,20.45454545454546,12.732095490716166,-2.946593001841624,-1.83486238532109,3.66972477064218,-11.38790035587186
2017-04-06,-20.724346076458744,-10.064847338557147,20.781527531083487,0.6349206349206327,20.2020202020202,6.100795755968158,-5.340699815837935,-0.9174311926605561,2.7522935779816127,-15.480427046263323
2017-04-07,-19.41649899396377,-13.84085382329101,19.18294849023092,0.0,20.2020202020202,7.161803713527837,-5.524861878453036,-1.3761467889908285,1.8348623853210677,-15.124555160142329
2017-04-08,-19.41649899396377,-13.84085382329101,19.18294849023092,0.0,20.2020202020202,7.161803713527837,-5.524861878453036,-1.3761467889908285,1.8348623853210677,-15.124555160142329
2017-04-09,-19.41649899396377,-13.84085382329101,19.18294849023092,0.0,20.2020202020202,7.161803713527837,-5.524861878453036,-1.3761467889908285,1.8348623853210677,-15.124555160142329
2017-04-10,-23.74245472837021,-22.22372331802216,17.22912966252221,-2.2222222222222254,12.62626262626263,-5.03978779840849,-11.602209944751385,-5.9633027522935755,-0.4587155963302947,-20.729537366548023
2017-04-11,-27.263581488933596,-26.209132666846802,16.696269982238032,-2.5396825396825418,10.1010101010101,-9.549071618037141,-10.865561694290982,-4.587155963302747,0.4587155963302392,-21.619217081850508
2017-04-12,-30.181086519114686,-26.209132666846802,19.005328596802862,-3.1746031746031855,5.050505050505061,-9.283819628647215,-10.128913443830578,-5.5045871559633035,0.9174311926605228,-15.747330960854066
2017-04-13,-36.41851106639839,-26.627938395028384,19.360568383658983,-3.809523809523818,5.3030303030303205,-12.732095490716178,-10.865561694290992,-5.5045871559633035,0.9174311926605228,-15.39145907473306
