Date,써니전자,콤텍시스템,우성사료,솔고바이오메디칼,한국정보공학,미래산업,휴맥스,다믈멀티미디어,브리지텍,아남전자
2017-03-24,,,,,,,,,,
2017-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,29.847908745247143,9.10798122065728,30.000000000000004,-0.48309178743961567,3.2702237521514688,4.077928363988392,-1.6760794315904493,22.119815668202758,-0.13422818791946067,0.9202453987730008
2017-03-28,42.775665399239514,9.10798122065728,27.555555555555557,-0.14159586873230268,1.8932874354561147,3.38818973862538,0.0,18.894009216589858,2.68456375838928,1.6871165644171793
2017-03-29,48.09885931558932,13.05164319248826,45.777777777777764,0.8537397967682825,10.327022375215144,34.24491771539206,-0.8380397157952246,22.88786482334868,5.369127516778516,11.809815950920255
2017-03-30,49.61977186311783,13.6150234741784,47.333333333333336,5.967849408629045,12.22030981067126,43.74394966118105,-0.41901985789760676,32.71889400921659,2.684563758389258,31.28834355828223
2017-03-31,50.57034220532315,11.267605633802823,39.55555555555554,5.030817924371167,11.876075731497426,39.66602129719266,2.220446049250313e-14,31.49001536098308,3.489932885906044,68.71165644171782
2017-04-01,50.57034220532315,11.267605633802823,39.55555555555554,5.030817924371167,11.876075731497426,39.66602129719266,2.220446049250313e-14,31.49001536098308,3.489932885906044,68.71165644171782
2017-04-02,50.57034220532315,11.267605633802823,39.55555555555554,5.030817924371167,11.876075731497426,39.66602129719266,2.220446049250313e-14,31.49001536098308,3.489932885906044,68.71165644171782
2017-04-03,49.99999999999998,13.990610328638509,33.33333333333333,6.221889055472274,8.433734939759052,41.69893514036789,-0.41901985789760676,28.878648233486935,4.026845637583887,68.71165644171782
2017-04-04,15.96958174904941,4.976525821596245,6.000000000000005,3.323338330834602,1.5490533562822817,13.564859632139425,-1.2570595736928314,1.5360983102918668,14.093959731543615,18.09815950920246
2017-04-05,46.38783269961975,11.267605633802823,13.111111111111118,3.8355822088955716,6.196213425129105,30.517909002904187,-0.41901985789760676,20.430107526881724,24.83221476510067,9.509202453987742
2017-04-06,52.09125475285168,11.267605633802823,6.222222222222218,4.5185740463101975,2.4096385542168752,24.419167473378533,-0.8380397157952135,13.364055299539167,22.416107382550333,18.09815950920246
2017-04-07,54.562737642585525,10.892018779342738,9.333333333333327,5.030817924371167,2.925989672977636,24.419167473378533,-0.8380397157952135,12.135176651305702,34.093959731543634,16.564417177914102
2017-04-08,54.562737642585525,10.892018779342738,9.333333333333327,5.030817924371167,2.925989672977636,24.419167473378533,-0.8380397157952135,12.135176651305702,34.093959731543634,16.564417177914102
2017-04-09,54.562737642585525,10.892018779342738,9.333333333333327,5.030817924371167,2.925989672977636,24.419167473378533,-0.8380397157952135,12.135176651305702,34.093959731543634,16.564417177914102
2017-04-10,55.70342205323189,6.291079812206579,7.1111111111111125,3.0984507746127266,1.2048192771084487,23.74152952565347,-1.2570595736928314,9.216589861751178,38.25503355704698,-1.5337423312883458
2017-04-11,52.091254752851654,6.854460093896719,2.444444444444449,1.1952357154756177,-3.442340791738363,18.647144240077473,-2.095099289488056,2.9185867895545448,31.00671140939597,5.21472392638036
2017-04-12,38.78326996197714,4.694835680751175,-1.7777777777777892,0.45393969681828406,-6.024096385542155,15.258954501452116,-2.514119147385663,-4.915514592933922,28.99328859060404,-6.595092024539884
2017-04-13,30.798479087452435,8.732394366197195,-3.0000000000000027,0.9370314842578775,-5.163511187607561,10.84220716360118,-2.514119147385663,-9.831029185867878,22.953020134228176,-4.907975460122693
