Date,두올산업,세우글로벌,토탈소프트뱅크,한국선재,동방선기,영화금속,보광산업,홈센타홀딩스,휴맥스홀딩스
2017-03-21,,,,,,,,,
2017-03-22,-9.875583203732507,-4.447439353099735,-4.41988950276243,-1.7094017094017144,0.8391098139365116,-2.267002518891692,-0.659340659340657,-1.6014234875444844,-0.7739938080495334
2017-03-23,-16.32970451010887,-10.512129380053914,-4.972375690607745,-1.4245014245014231,-0.6202116016052583,-4.534005037783384,-0.3296703296703174,0.3558718861210064,-1.2383900928792602
2017-03-24,-13.76360808709175,-13.20754716981133,-9.530386740331497,-3.1339031339031376,-1.2404232032105167,-4.534005037783384,-0.5494505494505364,-1.868327402135228,-1.2383900928792602
2017-03-25,-13.76360808709175,-13.20754716981133,-9.530386740331497,-3.1339031339031376,-1.2404232032105167,-4.534005037783384,-0.5494505494505364,-1.868327402135228,-1.2383900928792602
2017-03-26,-13.76360808709175,-13.20754716981133,-9.530386740331497,-3.1339031339031376,-1.2404232032105167,-4.534005037783384,-0.5494505494505364,-1.868327402135228,-1.2383900928792602
2017-03-27,-2.488335925349927,-6.3342318059299245,-11.46408839779005,-2.564102564102566,-2.298431229478304,-4.282115869017645,-0.2197802197801968,-1.245551601423489,-0.3095975232198178
2017-03-28,2.954898911353032,6.603773584905648,-7.04419889502762,-0.2849002849002913,1.45932141554177,-2.518891687657454,2.5274725274725407,2.0017793594306,-1.1102230246251565e-14
2017-03-29,1.1664074650077794,7.4123989218328745,-7.320441988950277,-0.42735042735043693,3.757752645020074,-3.5264483627204246,1.4285714285714457,1.2455516014235002,-0.3095975232198289
2017-03-30,-4.665629860031107,0.0,-14.088397790055252,-2.991452991452992,3.757752645020074,-4.282115869017655,0.9890109890110077,0.7117437722419906,3.5603715170278605
2017-03-31,-4.043545878693622,3.0997304582210283,-11.602209944751385,-2.136752136752129,2.517329441809557,-4.282115869017655,2.220446049250313e-14,2.001779359430622,1.5479876160990669
2017-04-01,-4.043545878693622,3.0997304582210283,-11.602209944751385,-2.136752136752129,2.517329441809557,-4.282115869017655,2.220446049250313e-14,2.001779359430622,1.5479876160990669
2017-04-02,-4.043545878693622,3.0997304582210283,-11.602209944751385,-2.136752136752129,2.517329441809557,-4.282115869017655,2.220446049250313e-14,2.001779359430622,1.5479876160990669
2017-04-03,-13.219284603421455,-6.738544474393526,-10.497237569060779,-3.276353276353272,1.897117840204321,-4.534005037783395,-0.9890109890109744,2.446619217081869,2.631578947368407
2017-04-04,-24.41679626749611,-16.442048517520202,-15.055248618784544,-6.41025641025641,-1.2404232032105056,-5.541561712846377,-5.494505494505475,-1.245551601423478,-1.1102230246251565e-14
2017-04-05,-26.59409020217729,-15.768194070080854,-14.36464088397792,-7.549857549857542,-2.480846406421011,-5.541561712846377,-6.0439560439560225,-1.245551601423478,0.6191950464396356
2017-04-06,-28.92690513219285,-14.959568733153628,-16.574585635359128,-8.974358974358976,-1.2404232032105167,-6.045340050377856,-9.1208791208791,-3.425266903914581,0.1547987616099089
2017-04-07,-28.538102643856924,-14.555256064690003,-14.779005524861887,-8.404558404558394,-1.860634804815764,-6.045340050377856,-9.890109890109866,-4.2704626334519435,0.3095975232198178
2017-04-08,-28.538102643856924,-14.555256064690003,-14.779005524861887,-8.404558404558394,-1.860634804815764,-6.045340050377856,-9.890109890109866,-4.2704626334519435,0.3095975232198178
2017-04-09,-28.538102643856924,-14.555256064690003,-14.779005524861887,-8.404558404558394,-1.860634804815764,-6.045340050377856,-9.890109890109866,-4.2704626334519435,0.3095975232198178
2017-04-10,-35.30326594090203,-17.520215633423152,-17.95580110497238,-12.535612535612529,-4.998175848230568,-10.32745591939549,-8.68131868131865,-8.00711743772241,3.095975232198156
