Date,현대건설,두산중공업,특수건설,삼호개발,한라건설,이화공영,성신양회,대우건설
2007-11-09,,,,,,,,
2007-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-12,-4.761880989137312,-7.961781375695976,13.333329724924358,3.4006550332769114,-2.413806443276023,8.099673759743343,-4.330694306540705,0.0
2007-11-13,-2.777743642521957,-10.828024541552816,-2.3809425007849883,-8.182779952655551,-1.8965617231885723,-5.29595934875119,-1.5748012693705626,0.0
2007-11-14,0.9259273482282504,-7.324839934558181,-10.952375196109509,-12.327288604326315,-1.8965617231885723,-14.64174354904879,5.905523128596379,0.0
2007-11-15,1.8518802978983784,-12.101907423828406,-10.238084627654587,-12.327288604326315,-3.4482823806584406,-10.280385073201181,6.299214261710673,0.0
2007-11-16,-0.13227624979839092,-11.78344338399624,-15.71429026775416,-13.60253860915952,-2.068972128953561,-16.822438824739606,6.299214261710673,0.0
2007-11-17,-0.13227624979839092,-11.78344338399624,-15.71429026775416,-13.60253860915952,-2.068972128953561,-16.822438824739606,6.299214261710673,0.0
2007-11-18,-0.13227624979839092,-11.78344338399624,-15.71429026775416,-13.60253860915952,-2.068972128953561,-16.822438824739606,6.299214261710673,0.0
2007-11-19,1.5873149975806466,-12.101907423828395,-3.0952390832548415,-0.7438710878113097,-2.241375783322319,-4.361382532498137,11.417336755621754,0.0
2007-11-20,-0.6613620479105409,-11.464972663427343,-8.57142668130959,-7.9702179041963195,-4.13793750651088,-4.0498328704299364,8.6614253499949,0.0
2007-11-21,-4.894170039656631,-14.01273174724179,4.9999978950947765,2.0191269157836755,-6.896558009920639,10.280369035434145,7.4803152137385975,0.0
2007-11-22,-8.068780833736556,-17.834393755542067,20.71429417686388,6.801275127718909,-7.241385572846859,26.79126621698904,11.023627254050727,0.0
2007-11-23,-7.671939283620455,-22.292990524243393,13.809519427884354,-4.357047407573389,-13.103447391196354,37.69468646325858,12.992147209220661,0.0
2007-11-24,-7.671939283620455,-22.292990524243393,13.809519427884354,-4.357047407573389,-13.103447391196354,37.69468646325858,12.992147209220661,0.0
2007-11-25,-7.671939283620455,-22.292990524243393,13.809519427884354,-4.357047407573389,-13.103447391196354,37.69468646325858,12.992147209220661,0.0
2007-11-26,-2.513203943646103,-13.05732626627183,30.714314023113197,9.989385581954036,-10.517264299136542,58.255440571893914,14.960639611705528,0.0
2007-11-27,-1.322756097623412,-11.146495262121691,33.095238481853364,9.989385581954036,-3.4482823806584295,81.93148281024017,16.14174974796181,0.0
2007-11-28,-3.1745851926380464,-14.649679869116328,13.333329724924381,0.10627228952087009,-3.4482823806584295,74.45482016691463,14.17323897702023,0.0
2007-11-29,-1.4550195467008753,-12.101907423828385,19.047630216503954,3.2943943900343164,-1.89656172318855,100.62303517306832,11.811037072964382,0.0
2007-11-30,2.5132423458089193,-10.828024541552795,18.09522675452422,2.9755775214716396,-1.3793102517048683,121.18380531947066,14.17323897702023,0.0
2007-12-01,2.5132423458089193,-10.828024541552795,18.09522675452422,2.9755775214716396,-1.3793102517048683,121.18380531947066,14.17323897702023,0.0
2007-12-02,2.5132423458089193,-10.828024541552795,18.09522675452422,2.9755775214716396,-1.3793102517048683,121.18380531947066,14.17323897702023,0.0
2007-12-03,7.0105964367913165,-8.9172002181394,35.714305904193026,17.959644248124395,-1.7241445660273302,154.20559968258044,3.9370215418831567,0.0
2007-12-04,11.37566787761488,-9.235664257971553,55.952404364082,35.49417604560865,-2.06897212895355,192.21177165683923,9.842526302022803,0.0
2007-12-05,12.962982875195529,-8.59872281683376,79.285723865181,55.68546849600193,-2.758634006202232,219.00308598712934,10.236226619365429,0.0
2007-12-06,13.095252724633454,-9.554134978540462,105.95239534305962,78.53352159930421,-3.4482823806584295,266.3551063127537,18.110242150446652,0.0
2007-12-07,7.8042283341397845,-13.05732626627184,136.66671538018775,105.10100001933283,-4.137937506510858,319.3146356491975,23.622055777472006,3.076925512634232
2007-12-08,7.8042283341397845,-13.05732626627184,136.66671538018775,105.10100001933283,-4.137937506510858,319.3146356491975,23.622055777472006,3.076925512634232
2007-12-09,7.8042283341397845,-13.05732626627184,136.66671538018775,105.10100001933283,-4.137937506510858,319.3146356491975,23.622055777472006,3.076925512634232
2007-12-10,3.17461719444041,-21.337578362536714,101.1904742574,74.81406134374294,-5.689658163980726,257.00935418799014,23.622055777472006,0.0
2007-12-11,4.100557343389588,-20.382159520093268,71.19048688683137,48.77794437131877,-6.206896132671947,204.0497927760123,25.98426686575621,0.5769304601725089
2007-12-12,7.936510984298661,-17.51592303497318,45.71428966635269,71.09460108818166,-8.793099478920475,158.56694212066108,32.283481127466864,0.961540212205847
2007-12-13,11.37566787761488,-21.656055763842353,24.047610069553915,45.589810624527026,-6.5517101928056825,119.93765478449889,33.07088176215214,-2.307682260383803
2007-12-14,16.005304618756156,-20.06368879952436,29.047626006693484,66.84383761640748,-3.4482823806584073,87.22742612122434,31.10237099121058,1.730775548395025
2007-12-15,16.005304618756156,-20.06368879952436,29.047626006693484,66.84383761640748,-3.4482823806584073,87.22742612122434,31.10237099121058,1.730775548395025
2007-12-16,16.005304618756156,-20.06368879952436,29.047626006693484,66.84383761640748,-3.4482823806584073,87.22742612122434,31.10237099121058,1.730775548395025
2007-12-17,13.888897422702872,-24.840756288794598,9.761906952724498,49.840620681414435,-3.7931166949808692,59.19002540703051,22.04725450810143,1.538462756317105
